Protein,Sensitivity,Specificity
RiCD00838407,0.5,1.0

RiCD00838416,0.5,1.0

RiCD00838429,0.5033333333333333,1.0

FvCD00838310,0.5,1.0

FvCD00841628,0.5,1.0

PmCD00838317,0.5033333333333333,0.9866666666666667

RiCD00838409,0.5,1.0

RiCD00838418,0.5,1.0

RiCD00838430,0.5,1.0

FvCD00841621,0.5,0.9966666666666667

FvCD00841630,0.5,0.9966666666666667

PmCD00838322,0.5,1.0

RiCD00838410,0.5,1.0

RiCD00838419,0.5,1.0

RiCD00838431,0.5,1.0

FvCD00841622,0.5266666666666666,0.9566666666666667

PmCD00838311,0.5,1.0

PmCD00838323,0.5,1.0

RiCD00838411,0.5,1.0

RiCD00838420,0.5,1.0

RiCD00838432,0.5,1.0

FvCD00841623,0.5,1.0

PmCD00838312,0.5,1.0

PmCD00838324,0.5,1.0

RiCD00838412,0.5,1.0

RiCD00838422,0.5,1.0

RiCD00838433,0.5,0.9966666666666667

FvCD00841624,0.5,1.0

PmCD00838313,0.5,1.0

PmCD00838325,0.5,1.0

RiCD00838413,0.5,1.0

RiCD00838423,0.5,1.0

RiCD00838434,0.5,1.0

FvCD00841625,0.5,1.0

PmCD00838314,0.5,1.0

PmCD00838327,0.5,1.0

RiCD00838414,0.5,1.0

RiCD00838427,0.5,1.0

RiCD00838435,0.5,1.0

PmCD00838328,0.5,1.0

PmCD00838342,0.5,0.9966666666666667

PmCD00841669,0.5,1.0

RiCD00838436,0.5,1.0

RiCD00838448,0.5,1.0

RiCD00841523,0.5,0.9966666666666667

PmCD00838331,0.5,1.0

PmCD00838343,0.5366666666666666,0.95

PmCD00841670,0.5,0.9933333333333333

RiCD00838438,0.5033333333333333,1.0

RiCD00838450,0.5,1.0

RiCD00841524,0.5,1.0

PmCD00838333,0.5,1.0

PmCD00838345,0.5033333333333333,0.9966666666666667

PmCD00841671,0.5,1.0

RiCD00838440,0.5,1.0

RiCD00838451,0.5,1.0

RiCD00841525,0.5,1.0

PmCD00838334,0.5033333333333333,0.9966666666666667

PmCD00838347,0.71,0.78

PmCD00841672,0.5,0.9966666666666667

RiCD00838441,0.5,0.9966666666666667

RiCD00838452,0.5,1.0

RiCD00841526,0.5,1.0

PmCD00838335,0.5033333333333333,1.0

PmCD00838348,0.5,1.0

PmCD00841673,0.5,1.0

RiCD00838442,0.5,1.0

RiCD00838454,0.5,1.0

RiCD00841527,0.5,1.0

PmCD00838336,0.5433333333333333,0.9666666666666667

PmCD00841665,0.5,1.0

PmCD00841675,0.5033333333333333,1.0

RiCD00838443,0.5,1.0

RiCD00838455,0.5,1.0

RiCD00841528,0.5,0.9966666666666667

PmCD00838339,0.5333333333333333,0.9633333333333334

PmCD00841666,0.5,1.0

PmCD00841676,0.5033333333333333,1.0

RiCD00838444,0.5,1.0

RiCD00838456,0.5,1.0

RiCD00841529,0.5,1.0

PmCD00838341,0.5,1.0

PmCD00841667,0.5,1.0

PmCD00841677,0.5,0.9933333333333333

RiCD00838445,0.5,1.0

RiCD00838457,0.5,1.0

RiCD00841530,0.5,1.0

PmCD00841680,0.5,1.0

RiCD00838353,0.5,1.0

RiCD00838363,0.5033333333333333,1.0

RiCD00841532,0.5,1.0

RiCD00841541,0.5066666666666667,1.0

RiCD00841549,0.5,1.0

PmCD00841682,0.5,1.0

RiCD00838355,0.5,1.0

RiCD00838364,0.5,1.0

RiCD00841533,0.5,1.0

RiCD00841542,0.5,1.0

RiCD00841550,0.5,1.0

PmCD00841683,0.5,1.0

RiCD00838356,0.5,1.0

RiCD00838366,0.5,0.9933333333333333

RiCD00841534,0.5,0.9966666666666667

RiCD00841543,0.5,1.0

RiCD00841551,0.5,1.0

PmCD00841684,0.5,0.9966666666666667

RiCD00838357,0.5033333333333333,1.0

RiCD00838367,0.51,0.9933333333333333

RiCD00841535,0.5033333333333333,0.99

RiCD00841544,0.5066666666666667,0.9966666666666667

RiCD00841552,0.51,0.9733333333333334

PmCD00841686,0.5,1.0

RiCD00838358,0.5,1.0

RiCD00838368,0.5,1.0

RiCD00841536,0.5,1.0

RiCD00841545,0.5,1.0

RiCD00841553,0.5,1.0

RiCD00838350,0.5,1.0

RiCD00838359,0.5033333333333333,0.9966666666666667

RiCD00838370,0.5,1.0

RiCD00841537,0.5,1.0

RiCD00841546,0.5,0.9966666666666667

RiCD00841555,0.5,1.0

RiCD00838351,0.5,1.0

RiCD00838361,0.5,1.0

RiCD00838372,0.5,1.0

RiCD00841539,0.5,1.0

RiCD00841547,0.5,1.0

RiCD00841556,0.5,1.0

RiCD00838352,0.5,1.0

RiCD00838362,0.5,1.0

RiCD00838373,0.5,1.0

RiCD00841540,0.5,1.0

RiCD00841548,0.5,1.0

RiCD00841557,0.5,1.0

RiCD00841558,0.5,1.0

RiCD00841567,0.5,1.0

RiCD00841687,0.5,1.0

DdCD00841588,0.5,1.0

DdCD00841597,0.51,0.99

DdCD00841606,0.5,1.0

RiCD00841559,0.5033333333333333,1.0

RiCD00841568,0.5,1.0

RiCD00841688,0.5,1.0

DdCD00841589,0.5166666666666667,0.9566666666666667

DdCD00841598,0.5033333333333333,1.0

DdCD00841607,0.5233333333333333,0.98

RiCD00841560,0.5,1.0

RiCD00841569,0.5,1.0

RiCD00841689,0.5,1.0

DdCD00841590,0.5,1.0

DdCD00841599,0.5,1.0

DdCD00841720,0.5,1.0

RiCD00841561,0.5,1.0

RiCD00841570,0.5,1.0

RiCD00841690,0.5,1.0

DdCD00841592,0.5,1.0

DdCD00841601,0.5033333333333333,0.9966666666666667

DdCD00841721,0.5166666666666667,0.9733333333333334

RiCD00841562,0.5,1.0

RiCD00841571,0.5033333333333333,1.0

RiCD00841691,0.5066666666666667,0.9966666666666667

DdCD00841593,0.5,0.9966666666666667

DdCD00841602,0.5,1.0

DdCD00841722,0.5033333333333333,0.9966666666666667

RiCD00841563,0.5433333333333333,0.9766666666666667

RiCD00841572,0.5,1.0

RiCD00841692,0.5,1.0

DdCD00841594,0.5,1.0

DdCD00841603,0.5,0.9933333333333333

DdCD00841723,0.5,1.0

RiCD00841565,0.5,1.0

RiCD00841574,0.5,1.0

RiCD00841693,0.5033333333333333,1.0

DdCD00841595,0.5,1.0

DdCD00841604,0.5066666666666667,0.9933333333333333

DdCD00841724,0.5,1.0

RiCD00841566,0.5,1.0

RiCD00841575,0.5,1.0

RiCD00841695,0.5,1.0

DdCD00841596,0.5,1.0

DdCD00841605,0.5,0.9966666666666667

DdCD00841725,0.5,0.9866666666666667

RiCD00841696,0.5,1.0

RiCD00841707,0.5,1.0

DdCD00838458,0.5,1.0

DdCD00841726,0.5,1.0

HpCD00810665,0.5033333333333333,1.0

HpCD00810649,0.5,0.9966666666666667

RiCD00841698,0.5,1.0

RiCD00841708,0.5,1.0

DdCD00838459,0.5,0.9933333333333333

A7CD00810617,0.5033333333333333,0.99

HpCD00810666,0.5,0.9866666666666667

HpCD00810650,0.5,1.0

RiCD00841700,0.5,1.0

RiCD00841709,0.5033333333333333,1.0

DdCD00838460,0.5,1.0

A7CD00810619,0.5,1.0

HpCD00810667,0.5033333333333333,1.0

HpCD00810651,0.5,1.0

RiCD00841701,0.5,1.0

RiCD00841710,0.5033333333333333,0.9933333333333333

DdCD00838461,0.5,0.9933333333333333

A7CD00810620,0.5,1.0

HpCD00810668,0.5,0.9966666666666667

HpCD00810652,0.5,1.0

RiCD00841702,0.5,1.0

RiCD00841711,0.5,1.0

DdCD00838463,0.5,0.9966666666666667

A7CD00810621,0.5033333333333333,1.0

HpCD00810669,0.5066666666666667,1.0

HpCD00810653,0.5,1.0

RiCD00841704,0.5,1.0

RiCD00841712,0.5,0.9966666666666667

DdCD00838464,0.5,1.0

A7CD00810622,0.5,1.0

HpCD00810670,0.5,0.9966666666666667

HpCD00810654,0.5,1.0

RiCD00841705,0.5,1.0

RiCD00841715,0.5,1.0

DdCD00838466,0.5,0.9966666666666667

A7CD00810623,0.5,1.0

HpCD00810671,0.5066666666666667,1.0

HpCD00810655,0.5,0.9966666666666667

RiCD00841706,0.5,1.0

RiCD00841718,0.5,1.0

DdCD00838467,0.5,1.0

A7CD00810624,0.5033333333333333,0.9933333333333333

HpCD00810672,0.5,0.9966666666666667

HpCD00810656,0.5066666666666667,0.9866666666666667

DdCD00838468,0.51,0.9833333333333333

DdCD00838477,0.5,0.98

DdCD00838485,0.5,1.0

HpCD00810657,0.5,0.9933333333333333

HpCD00810625,0.5033333333333333,1.0

HpCD00810641,0.5033333333333333,1.0

DdCD00838469,0.5,1.0

DdCD00838478,0.5,0.9966666666666667

DdCD00838486,0.5,1.0

HpCD00810658,0.5033333333333333,0.9933333333333333

HpCD00810626,0.5033333333333333,1.0

HpCD00810642,0.5,1.0

DdCD00838470,0.5,1.0

DdCD00838479,0.5,1.0

DdCD00838487,0.5,1.0

HpCD00810659,0.5,0.9966666666666667

HpCD00810627,0.5,1.0

HpCD00810643,0.5033333333333333,0.99

DdCD00838471,0.5,1.0

DdCD00838480,0.51,0.9966666666666667

DdCD00838488,0.51,1.0

HpCD00810660,0.5,1.0

HpCD00810628,0.5,0.9966666666666667

HpCD00810644,0.5,1.0

DdCD00838472,0.5,1.0

DdCD00838481,0.5,1.0

DdCD00838489,0.5,1.0

HpCD00810661,0.5,0.9966666666666667

HpCD00810629,0.5033333333333333,1.0

HpCD00810645,0.5,1.0

DdCD00838473,0.5033333333333333,0.9966666666666667

DdCD00838482,0.5033333333333333,1.0

DdCD00838490,0.5033333333333333,1.0

HpCD00810662,0.5,1.0

HpCD00810630,0.52,0.9866666666666667

HpCD00810646,0.5,1.0

DdCD00838474,0.5066666666666667,1.0

DdCD00838483,0.5,0.9966666666666667

DdCD00838491,0.5033333333333333,0.9966666666666667

HpCD00810663,0.5,1.0

HpCD00810631,0.5133333333333333,0.99

HpCD00810647,0.5233333333333333,0.9833333333333333

DdCD00838476,0.5,1.0

DdCD00838484,0.5,0.9966666666666667

DdCD00838492,0.5,0.9966666666666667

HpCD00810664,0.5033333333333333,0.9966666666666667

HpCD00810632,0.5,0.9866666666666667

HpCD00810648,0.5033333333333333,0.9933333333333333

DdCD00838493,0.5,1.0

DdCD00838502,0.5,1.0

DdCD00841580,0.5,1.0

HpCD00810673,0.5066666666666667,0.9966666666666667

HpCD00810681,0.5066666666666667,1.0

HpCD00810609,0.5033333333333333,0.99

DdCD00838494,0.5033333333333333,1.0

DdCD00838503,0.5033333333333333,1.0

DdCD00841581,0.5033333333333333,0.9966666666666667

HpCD00810674,0.5033333333333333,0.99

HpCD00810682,0.5,1.0

HpCD00810610,0.5,1.0

DdCD00838495,0.5033333333333333,0.9966666666666667

DdCD00838504,0.5,0.9933333333333333

DdCD00841582,0.5,1.0

HpCD00810675,0.5033333333333333,1.0

HpCD00810683,0.5,0.9966666666666667

HpCD00810611,0.5066666666666667,0.9833333333333333

DdCD00838496,0.5,1.0

DdCD00838505,0.5,1.0

DdCD00841583,0.5,1.0

HpCD00810676,0.5,1.0

HpCD00810684,0.5,1.0

HpCD00810612,0.5,0.9966666666666667

DdCD00838497,0.5,1.0

DdCD00841576,0.5,1.0

DdCD00841584,0.51,0.9933333333333333

HpCD00810677,0.5033333333333333,1.0

HpCD00810685,0.5033333333333333,0.9966666666666667

HpCD00810613,0.5033333333333333,1.0

DdCD00838499,0.5,1.0

DdCD00841577,0.5,1.0

DdCD00841585,0.5,1.0

HpCD00810678,0.5,0.9933333333333333

HpCD00810686,0.5066666666666667,0.9966666666666667

HpCD00810614,0.5,1.0

DdCD00838500,0.5,0.9966666666666667

DdCD00841578,0.5033333333333333,1.0

DdCD00841586,0.5,1.0

HpCD00810679,0.5,0.9966666666666667

HpCD00810687,0.5,0.9966666666666667

HpCD00810615,0.51,0.9966666666666667

DdCD00838501,0.5133333333333333,0.99

DdCD00841579,0.5133333333333333,0.9766666666666667

DdCD00841587,0.5166666666666667,0.9933333333333333

HpCD00810680,0.5,0.9933333333333333

HpCD00810688,0.5,0.99

HpCD00810616,0.5,0.9966666666666667

HpCD00594940,0.5,1.0

HpCD00810608,0.5,0.9966666666666667

HpCD00810635,0.5,1.0

SaCD00818043,0.5133333333333333,0.9766666666666667

PaCD00812546,0.5,1.0

PaCD00813631,0.5,0.9933333333333333

HpCD00810618,0.5,0.9966666666666667

HpCD00810690,0.5,1.0

HpCD00810636,0.5,1.0

PaCD00632056,0.5033333333333333,0.9966666666666667

PaCD00812552,0.5,1.0

PaCD00812614,0.5066666666666667,0.9933333333333333

HpCD00810601,0.5066666666666667,0.99

HpCD00594942,0.5,1.0

HpCD00810637,0.5,0.9966666666666667

PaCD00632104,0.5233333333333333,0.9533333333333334

PaCD00812566,0.5133333333333333,0.9766666666666667

PaCD00812615,0.5066666666666667,1.0

HpCD00810602,0.52,0.9933333333333333

HpCD00594943,0.5,1.0

HpCD00810638,0.5,1.0

PaCD00812574,0.5,1.0

PaCD00812582,0.5266666666666666,0.9833333333333333

PaCD00812622,0.5,1.0

HpCD00810603,0.5,1.0

HpCD00594944,0.5033333333333333,1.0

HpCD00810639,0.5066666666666667,0.9933333333333333

PaCD00812603,0.5,1.0

PaCD00812599,0.5033333333333333,1.0

PaCD00812623,0.51,0.9966666666666667

HpCD00810604,0.5,1.0

HpCD00594945,0.5,1.0

HpCD00810640,0.5,0.9933333333333333

PaCD00812606,0.5,0.9966666666666667

PaCD00812607,0.52,0.98

PaCD00812642,0.52,0.9733333333333334

HpCD00810605,0.5033333333333333,0.9933333333333333

HpCD00810633,0.5033333333333333,0.9966666666666667

HpCD00594923,0.5,1.0

PaCD00632127,0.5,1.0

PaCD00812613,0.5,1.0

PaCD00812654,0.5,1.0

HpCD00810606,0.5,1.0

HpCD00810634,0.5,0.9966666666666667

HpCD00594926,0.5,1.0

PaCD00632131,0.5066666666666667,0.99

PaCD00812618,0.5033333333333333,0.9966666666666667

PaCD00812679,0.5,1.0

HpCD00810595,0.5,1.0

VzCD00594952,0.5133333333333333,0.9966666666666667

VzCD00594961,0.5,1.0

PaCD00812681,0.5033333333333333,0.9966666666666667

AbCD00837825,0.5,1.0

AbCD00837886,0.5133333333333333,0.9666666666666667

HpCD00810596,0.5033333333333333,1.0

VzCD00594953,0.5,0.9933333333333333

VzCD00594962,0.5,1.0

PaCD00813620,0.5066666666666667,0.9933333333333333

AbCD00837831,0.5,0.9966666666666667

AbCD00837889,0.5066666666666667,0.99

HpCD00810597,0.5,1.0

VzCD00594954,0.5,1.0

VzCD00594963,0.6333333333333333,0.85

PaCD00813641,0.5033333333333333,1.0

AbCD00837836,0.5,0.9966666666666667

AbCD00837910,0.51,0.99

HpCD00810598,0.5,1.0

VzCD00594955,0.5666666666666667,0.9466666666666667

VzCD00594964,0.5,1.0

PaCD00813642,0.5,1.0

AbCD00837841,0.5,1.0

AbCD00837921,0.5266666666666666,0.98

HpCD00810599,0.51,0.99

VzCD00594956,0.5,1.0

VzCD00594965,0.5366666666666666,0.9833333333333333

PaCD00813643,0.5,1.0

AbCD00837873,0.5033333333333333,1.0

LpCD00837972,0.5,1.0

HpCD00810600,0.5,0.99

VzCD00594957,0.5,0.9966666666666667

VzCD00594966,0.5,0.9966666666666667

PaCD00813660,0.5,0.9966666666666667

AbCD00837938,0.5,1.0

LpCD00838008,0.51,0.98

HpCD00810689,0.5,1.0

VzCD00594959,0.7033333333333334,0.8266666666666667

VzCD00594967,0.64,0.85

PaCD00813662,0.5,0.9966666666666667

AbCD00837882,0.5033333333333333,1.0

LpCD00838011,0.5,1.0

HpCD00594928,0.5,1.0

VzCD00594960,0.5,1.0

CbCD00594878,0.5,0.9933333333333333

PaCD00813666,0.5,1.0

AbCD00837883,0.5,1.0

LpCD00838021,0.54,0.96

RvCD00594900,0.52,0.9933333333333333

HeCD00594915,0.5166666666666667,0.9566666666666667

HbCD00595028,0.5,1.0

AbCD00841613,0.5,1.0

LpCD00838003,0.5,1.0

LpCD00838082,0.5,1.0

RvCD00594901,0.5033333333333333,1.0

HeCD00594917,0.5,1.0

HbCD00595029,0.5,1.0

AbCD00841615,0.5033333333333333,1.0

LpCD00838005,0.5033333333333333,1.0

LpCD00838097,0.5133333333333333,0.9966666666666667

MvCD00594893,0.5,1.0

RwCD00594902,0.5,1.0

HbCD00595030,0.5,1.0

AbCD00841619,0.5,1.0

LpCD00838009,0.5,1.0

LpCD00841638,0.5033333333333333,0.9966666666666667

MvCD00594894,0.5033333333333333,1.0

RwCD00594904,0.5033333333333333,0.9966666666666667

HbCD00595031,0.5,1.0

LpCD00837969,0.5033333333333333,1.0

LpCD00838020,0.5033333333333333,1.0

NmCD00838105,0.5033333333333333,1.0

MvCD00594895,0.5,1.0

RwCD00594909,0.64,0.83

HbCD00595032,0.5033333333333333,0.99

LpCD00837988,0.5,1.0

LpCD00838023,0.5066666666666667,1.0

NmCD00838108,0.5,0.9966666666666667

MvCD00595015,0.65,0.87

RwCD00594910,0.5,0.9966666666666667

HbCD00595033,0.5,1.0

LpCD00837991,0.5,1.0

LpCD00838024,0.5266666666666666,0.9533333333333334

NmCD00838114,0.5033333333333333,1.0

MvCD00595016,0.52,0.9666666666666667

RwCD00594912,0.8133333333333334,0.6766666666666666

HbCD00595034,0.5066666666666667,0.9933333333333333

LpCD00837993,0.5,0.9966666666666667

LpCD00838028,0.5,0.9966666666666667

NmCD00838120,0.5,0.9966666666666667

MvCD00595017,0.5166666666666667,0.97

RwCD00594913,0.5,1.0

HbCD00595054,0.5033333333333333,0.9866666666666667

LpCD00837996,0.5833333333333334,0.9166666666666666

LpCD00838098,0.5,1.0

NmCD00838122,0.5033333333333333,0.99

HbCD00595056,0.5,1.0

SpCD00810833,0.87,0.6133333333333333

SpCD00810965,0.5,1.0

NmCD00838126,0.5,1.0

NmCD00838196,0.5033333333333333,1.0

FvCD00838264,0.5033333333333333,0.99

HbCD00595057,0.5,1.0

SpCD00810876,0.5,1.0

SpCD00818027,0.5066666666666667,1.0

NmCD00838144,0.5,1.0

NmCD00838141,0.5,1.0

FvCD00838271,0.5066666666666667,0.99

RaCD00783176,0.5033333333333333,0.9966666666666667

SpCD00810891,0.5,0.9966666666666667

SaCD00810956,0.6133333333333333,0.8833333333333333

NmCD00838145,0.5,1.0

NmCD00838147,0.5,1.0

FvCD00838282,0.52,0.9866666666666667

RaCD00811570,0.5,1.0

SpCD00810903,0.6966666666666667,0.7733333333333333

SaCD00810978,0.6666666666666666,0.8466666666666667

NmCD00838148,0.54,0.9833333333333333

NmCD00838184,0.5,1.0

FvCD00838301,0.5,1.0

ApCD00783718,0.5033333333333333,1.0

SpCD00810929,0.5,1.0

SaCD00810977,0.7066666666666667,0.79

NmCD00838159,0.5,1.0

NmCD00841650,0.5,1.0

FvCD00838302,0.5066666666666667,0.98

RaCD00811569,0.5,0.9966666666666667

SpCD00810984,0.7733333333333333,0.68

SaCD00810992,0.5,1.0

NmCD00838179,0.5,1.0

NmCD00841652,0.5,0.9966666666666667

FvCD00838304,0.5033333333333333,1.0

RaCD00811572,0.5666666666666667,0.9266666666666666

SpCD00818023,1.0,0.5

SaCD00818045,0.5233333333333333,0.9866666666666667

NmCD00838187,0.5,1.0

PgCD00838258,0.55,0.9866666666666667

FvCD00838307,0.5,1.0

SpCD00810813,0.5866666666666667,0.9333333333333333

SpCD00810902,0.5433333333333333,0.9666666666666667

PaCD00632079,0.55,0.9533333333333334

NmCD00838192,0.5,0.9966666666666667

NmCD00841647,0.5,1.0

FvCD00841629,0.5,1.0

PmCD00838318,0.51,0.9933333333333333

PmCD00838338,0.5066666666666667,1.0

FvCD00838303,0.5,1.0

MvCD00594888,0.79,0.7233333333333334

RwCD00594905,0.52,0.99

ApCD00783713,0.5,0.9933333333333333

PmCD00838319,0.5,0.9966666666666667

PmCD00838340,0.5133333333333333,0.98

FvCD00838305,0.5,1.0

MvCD00594891,0.5,1.0

RwCD00594906,0.5066666666666667,0.9966666666666667

PaCD00812645,0.5,0.9966666666666667

PmCD00838321,0.5,1.0

PmCD00838344,0.5,1.0

PmCD00838320,0.5233333333333333,0.9966666666666667

MvCD00594892,0.5,1.0

RvCD00594897,0.5566666666666666,0.9366666666666666

PaCD00632105,0.6366666666666667,0.8666666666666667

PmCD00838326,0.5033333333333333,1.0

PmCD00838349,0.5266666666666666,0.9633333333333334

PmCD00838346,0.5,1.0

MvCD00594889,0.5733333333333334,0.9166666666666666

RvCD00594898,0.5033333333333333,0.9866666666666667

PaCD00812674,0.5,1.0

PmCD00838329,0.5066666666666667,0.99

PmCD00841668,0.5,1.0

PmCD00841664,0.5,0.9966666666666667

MvCD00594890,0.5,0.9966666666666667

RvCD00594899,0.5033333333333333,0.9966666666666667

PaCD00812672,0.5,1.0

PmCD00838330,0.5,0.9966666666666667

PmCD00841678,0.7666666666666667,0.71

PmCD00841674,0.5,1.0

RwCD00594908,0.5066666666666667,0.9933333333333333

ApCD00783722,0.53,0.95

PaCD00812669,0.5033333333333333,1.0

PmCD00838332,0.5,0.9966666666666667

PmCD00841679,0.7266666666666667,0.78

PmCD00841681,0.5166666666666667,1.0

RwCD00594911,0.6933333333333334,0.7866666666666666

ApCD00783715,0.5,1.0

LpCD00837983,0.5,1.0

PmCD00838337,0.5,1.0

FvCD00838289,0.5,1.0

RiCD00838354,0.5,1.0

RwCD00594903,0.52,0.99

ApCD00783719,0.5,1.0

PaCD00813677,0.5,1.0

RiCD00838369,0.5,0.9966666666666667

RiCD00838424,0.5,1.0

RiCD00838390,0.5,1.0

PaCD00812680,0.51,0.99

HpCD00594932,0.5,0.9966666666666667

RiCD00838395,0.5133333333333333,0.9633333333333334

RiCD00838371,0.5133333333333333,0.9833333333333333

RiCD00838426,0.5033333333333333,0.9866666666666667

RiCD00838408,0.5,1.0

AbCD00837859,0.5033333333333333,1.0

RiCD00838449,0.5033333333333333,1.0

HpCD00594918,0.5033333333333333,1.0

RiCD00838374,0.5,1.0

RiCD00838437,0.5,1.0

RiCD00838425,0.5033333333333333,0.9966666666666667

AbCD00837867,0.5,1.0

RiCD00838453,0.5,1.0

CbCD00594876,0.6,0.9033333333333333

RiCD00838379,0.5,1.0

PmCD00841685,0.6866666666666666,0.8133333333333334

RiCD00841531,0.5,0.99

NmCD00838153,0.5,1.0

HpCD00594937,0.5066666666666667,0.9866666666666667

HpCD00594924,0.5,1.0

RiCD00838392,0.5066666666666667,0.98

RiCD00838360,0.5066666666666667,0.9866666666666667

RiCD00841538,0.5066666666666667,0.99

NmCD00838127,0.5,0.9933333333333333

HpCD00594939,0.5,1.0

HpCD00594919,0.5,0.9933333333333333

RiCD00838401,0.5,0.99

RiCD00838365,0.5,0.9966666666666667

RiCD00841564,0.5033333333333333,0.9933333333333333

HpCD00594934,0.5033333333333333,1.0

HpCD00594933,0.5033333333333333,1.0

CbCD00594886,0.5666666666666667,0.9333333333333333

RiCD00838417,0.5,0.9966666666666667

RiCD00838378,0.5,1.0

RiCD00841573,0.5,1.0

RiCD00841699,0.5,0.99

HpCD00594931,0.5,1.0

CbCD00594884,0.53,0.9833333333333333

RiCD00838421,0.5,1.0

RiCD00838382,0.5,1.0

RiCD00841694,0.5033333333333333,1.0

HpCD00594935,0.5,1.0

RiCD00841719,0.5,1.0

CbCD00594877,0.5233333333333333,0.9933333333333333

RiCD00838439,0.5066666666666667,1.0

RiCD00841717,0.5,1.0

PaCD00632129,0.5366666666666666,0.9433333333333334

HpCD00594927,0.5033333333333333,0.9966666666666667

CbCD00594881,0.5033333333333333,1.0

NmCD00838124,0.5033333333333333,0.9866666666666667

RiCD00838446,0.5066666666666667,0.9766666666666667

DdCD00838498,0.5,1.0

PaCD00632132,0.5033333333333333,0.9766666666666667

HpCD00594925,0.5066666666666667,1.0

DdCD00838475,0.8233333333333334,0.6733333333333333

NmCD00838143,0.5033333333333333,0.9933333333333333

RiCD00838447,0.5,1.0

DdCD00841591,0.5,1.0

PaCD00812543,0.5,1.0

CbCD00594883,0.5566666666666666,0.9433333333333334

HpCD00594921,0.5166666666666667,0.99

NmCD00838181,0.5066666666666667,0.9866666666666667

RiCD00841554,0.5,1.0

DdCD00841600,0.5,1.0

PaCD00812547,0.5,1.0

HpCD00594920,0.5033333333333333,0.9966666666666667

HpCD00594922,0.5,0.9966666666666667

PaCD00632124,0.5466666666666666,0.9733333333333334

RiCD00841697,0.5,0.9966666666666667

HpCD00594930,0.5033333333333333,1.0

PaCD00812567,0.5066666666666667,0.9966666666666667

CbCD00594879,0.58,0.9433333333333334

HpCD00594929,0.5,1.0

PaCD00632061,0.5,1.0

RiCD00841703,0.5,1.0

VzCD00594958,0.5,1.0

PaCD00812571,0.5,1.0

CbCD00594887,0.5533333333333333,0.9433333333333334

HpCD00594936,0.5,1.0

PaCD00812673,0.5,1.0

RiCD00841713,0.5,1.0

CbCD00594885,0.5,1.0

PaCD00812573,0.5,1.0

CbCD00594882,0.5266666666666666,0.96

HpCD00594941,0.5,1.0

PaCD00812590,0.5,1.0

RiCD00841714,0.5533333333333333,0.9866666666666667
